fecha;hrmean
2009-03-03;40,14
2009-03-04;36,49
2009-03-05;73,63
2009-03-06;64,35
2009-03-07;92,94
2009-03-08;75,54
2009-03-09;53,71
2009-03-10;38,27
2009-03-11;47,01
2009-03-12;74,51
2009-03-13;70,75
2009-03-14;62,32
2009-03-15;54,49
2009-03-16;50,09
2009-03-17;87,92
2009-03-18;93,87
2009-03-19;95,46
2009-03-20;85,19
2009-03-21;77,66
2009-03-22;90,09
2009-03-23;86,88
2009-03-24;72,75
2009-03-25;76,67
2009-03-26;66,36
2009-03-27;85,49
2009-03-28;72,29
2009-03-29;69,21
2009-03-30;78,52
2009-03-31;66,48
2009-04-01;56,97
