fecha;radsup
2009-03-03;23,14
2009-03-04;14,15
2009-03-05;9,94
2009-03-06;17,27
2009-03-07;1,62
2009-03-08;18,32
2009-03-09;16,02
2009-03-10;17,44
2009-03-11;13,98
2009-03-12;12,08
2009-03-13;18,98
2009-03-14;16,21
2009-03-15;18,64
2009-03-16;16,29
2009-03-17;3,14
2009-03-18;6,15
2009-03-19;6,45
2009-03-20;11,63
2009-03-21;12,24
2009-03-22;6,76
2009-03-23;9,60
2009-03-24;20,51
2009-03-25;18,74
2009-03-26;19,48
2009-03-27;17,29
2009-03-28;20,11
2009-03-29;13,77
2009-03-30;17,46
2009-03-31;18,62
2009-04-01;16,18
