fecha;radsup
2009-03-03;21,36
2009-03-04;9,13
2009-03-05;12,38
2009-03-06;11,53
2009-03-07;9,31
2009-03-08;11,01
2009-03-09;4,90
2009-03-10;16,39
2009-03-11;1,84
2009-03-12;19,95
2009-03-13;17,52
2009-03-14;6,32
2009-03-15;19,61
2009-03-16;22,07
2009-03-17;22,59
2009-03-18;21,12
2009-03-19;11,86
2009-03-20;5,08
2009-03-21;4,69
2009-03-22;20,32
2009-03-23;21,29
2009-03-24;19,72
2009-03-25;20,76
2009-03-26;19,78
2009-03-27;12,89
2009-03-28;11,43
2009-03-29;8,12
2009-03-30;16,92
2009-03-31;18,77
2009-04-01;18,08
