fecha;tmax
2009-03-03;313,10
2009-03-04;312,80
2009-03-05;304,20
2009-03-06;307,80
2009-03-07;309,70
2009-03-08;302,30
2009-03-09;304,60
2009-03-10;305,40
2009-03-11;307,20
2009-03-12;306,80
2009-03-13;301,10
2009-03-14;304,70
2009-03-15;301,60
2009-03-16;306,80
2009-03-17;308,90
2009-03-18;301,80
2009-03-19;295,10
2009-03-20;289,70
2009-03-21;289,40
2009-03-22;291,50
2009-03-23;292,60
2009-03-24;300,20
2009-03-25;301,80
2009-03-26;301,80
2009-03-27;303,60
2009-03-28;306,60
2009-03-29;303,20
2009-03-30;302,60
2009-03-31;303,80
2009-04-01;303,30
