fecha;tmin
2009-03-03;302,30
2009-03-04;298,50
2009-03-05;300,10
2009-03-06;298,90
2009-03-07;301,10
2009-03-08;297,90
2009-03-09;297,10
2009-03-10;294,40
2009-03-11;295,80
2009-03-12;294,10
2009-03-13;292,70
2009-03-14;293,60
2009-03-15;293,50
2009-03-16;293,20
2009-03-17;292,70
2009-03-18;294,60
2009-03-19;294,90
2009-03-20;295,30
2009-03-21;292,30
2009-03-22;288,50
2009-03-23;290,50
2009-03-24;289,90
2009-03-25;289,20
2009-03-26;290,80
2009-03-27;295,10
2009-03-28;296,40
2009-03-29;296,40
2009-03-30;295,70
2009-03-31;293,10
2009-04-01;294,30
