fecha;radsup
2009-04-13;18,22
2009-04-14;18,37
2009-04-15;18,35
2009-04-16;18,57
2009-04-17;15,39
2009-04-18;14,39
2009-04-19;16,55
2009-04-20;18,76
2009-04-21;18,87
2009-04-22;17,95
2009-04-23;9,35
2009-04-24;3,68
2009-04-25;14,44
2009-04-26;14,47
2009-04-27;6,72
2009-04-28;10,65
2009-04-29;2,90
2009-04-30;15,97
2009-05-01;12,13
2009-05-02;1,95
2009-05-03;3,47
2009-05-04;12,34
2009-05-05;16,13
2009-05-06;15,71
2009-05-07;14,87
2009-05-08;5,56
2009-05-09;3,12
2009-05-10;10,40
2009-05-11;10,59
2009-05-12;4,63
