fecha;hrmean
2009-04-13;37,08
2009-04-14;37,79
2009-04-15;45,89
2009-04-16;49,73
2009-04-17;49,36
2009-04-18;44,65
2009-04-19;38,81
2009-04-20;38,59
2009-04-21;39,72
2009-04-22;61,39
2009-04-23;57,51
2009-04-24;47,03
2009-04-25;70,52
2009-04-26;79,20
2009-04-27;67,11
2009-04-28;59,20
2009-04-29;56,93
2009-04-30;54,85
2009-05-01;50,40
2009-05-02;49,59
2009-05-03;41,20
2009-05-04;81,88
2009-05-05;84,90
2009-05-06;77,14
2009-05-07;82,79
2009-05-08;70,18
2009-05-09;69,30
2009-05-10;75,05
2009-05-11;95,30
2009-05-12;83,74
