fecha;hrmean
2009-04-13;31,72
2009-04-14;30,55
2009-04-15;41,94
2009-04-16;38,31
2009-04-17;43,95
2009-04-18;47,78
2009-04-19;89,63
2009-04-20;67,30
2009-04-21;61,28
2009-04-22;61,71
2009-04-23;50,11
2009-04-24;54,14
2009-04-25;56,03
2009-04-26;46,08
2009-04-27;44,98
2009-04-28;52,11
2009-04-29;63,81
2009-04-30;52,09
2009-05-01;52,57
2009-05-02;93,74
2009-05-03;81,01
2009-05-04;67,58
2009-05-05;89,09
2009-05-06;88,12
2009-05-07;58,81
2009-05-08;78,85
2009-05-09;86,51
2009-05-10;82,69
2009-05-11;75,50
2009-05-12;81,70
