fecha;radsup
2009-04-13;18,11
2009-04-14;18,08
2009-04-15;18,60
2009-04-16;17,03
2009-04-17;17,88
2009-04-18;14,09
2009-04-19;1,79
2009-04-20;16,05
2009-04-21;17,31
2009-04-22;4,25
2009-04-23;5,37
2009-04-24;15,29
2009-04-25;2,90
2009-04-26;4,01
2009-04-27;3,42
2009-04-28;1,70
2009-04-29;15,95
2009-04-30;15,55
2009-05-01;15,88
2009-05-02;13,22
2009-05-03;9,42
2009-05-04;13,97
2009-05-05;15,33
2009-05-06;15,67
2009-05-07;15,45
2009-05-08;12,27
2009-05-09;2,13
2009-05-10;4,59
2009-05-11;14,14
2009-05-12;14,39
