fecha;tmin
2009-04-13;291,30
2009-04-14;291,90
2009-04-15;293,80
2009-04-16;290,00
2009-04-17;292,30
2009-04-18;291,10
2009-04-19;293,90
2009-04-20;295,60
2009-04-21;294,20
2009-04-22;291,70
2009-04-23;286,20
2009-04-24;286,90
2009-04-25;288,30
2009-04-26;288,60
2009-04-27;287,10
2009-04-28;287,30
2009-04-29;287,00
2009-04-30;288,80
2009-05-01;288,70
2009-05-02;288,40
2009-05-03;289,70
2009-05-04;288,50
2009-05-05;287,80
2009-05-06;286,90
2009-05-07;288,90
2009-05-08;291,50
2009-05-09;288,20
2009-05-10;289,80
2009-05-11;293,00
2009-05-12;292,80
