fecha;hrmean
2009-04-13;33,55
2009-04-14;32,15
2009-04-15;47,55
2009-04-16;40,53
2009-04-17;39,27
2009-04-18;45,95
2009-04-19;59,89
2009-04-20;43,67
2009-04-21;36,50
2009-04-22;44,75
2009-04-23;47,45
2009-04-24;40,46
2009-04-25;43,52
2009-04-26;63,60
2009-04-27;59,40
2009-04-28;66,80
2009-04-29;98,20
2009-04-30;95,18
2009-05-01;89,66
2009-05-02;78,56
2009-05-03;75,27
2009-05-04;75,97
2009-05-05;73,99
2009-05-06;68,02
2009-05-07;62,67
2009-05-08;59,42
2009-05-09;67,84
2009-05-10;78,04
2009-05-11;71,45
2009-05-12;84,38
