fecha;hrmean
2009-04-13;31,74
2009-04-14;31,10
2009-04-15;40,25
2009-04-16;35,52
2009-04-17;35,43
2009-04-18;40,25
2009-04-19;43,00
2009-04-20;53,42
2009-04-21;42,15
2009-04-22;34,70
2009-04-23;33,56
2009-04-24;36,05
2009-04-25;52,26
2009-04-26;91,65
2009-04-27;85,38
2009-04-28;98,18
2009-04-29;77,59
2009-04-30;70,23
2009-05-01;64,24
2009-05-02;76,05
2009-05-03;82,02
2009-05-04;79,38
2009-05-05;74,74
2009-05-06;65,59
2009-05-07;58,09
2009-05-08;51,26
2009-05-09;76,91
2009-05-10;89,39
2009-05-11;70,68
2009-05-12;72,14
