fecha;tmax
2009-04-28;303,70
2009-04-29;304,90
2009-04-30;302,60
2009-05-01;305,80
2009-05-02;302,10
2009-05-03;305,20
2009-05-04;304,90
2009-05-05;303,70
2009-05-06;296,00
2009-05-07;291,50
2009-05-08;295,50
2009-05-09;296,30
2009-05-10;298,10
2009-05-11;300,30
2009-05-12;294,50
2009-05-13;293,70
2009-05-14;295,60
2009-05-15;299,00
2009-05-16;302,50
2009-05-17;298,30
2009-05-18;303,70
2009-05-19;304,50
2009-05-20;301,30
2009-05-21;288,10
2009-05-22;294,00
2009-05-23;299,50
2009-05-24;303,80
2009-05-25;302,40
2009-05-26;301,60
2009-05-27;300,50
