fecha;tmax
2009-04-28;302,10
2009-04-29;297,60
2009-04-30;298,00
2009-05-01;303,90
2009-05-02;302,60
2009-05-03;305,90
2009-05-04;299,80
2009-05-05;295,10
2009-05-06;302,90
2009-05-07;306,30
2009-05-08;303,30
2009-05-09;301,40
2009-05-10;302,70
2009-05-11;301,90
2009-05-12;301,40
2009-05-13;304,40
2009-05-14;302,00
2009-05-15;303,10
2009-05-16;298,20
2009-05-17;299,00
2009-05-18;299,70
2009-05-19;299,10
2009-05-20;299,50
2009-05-21;298,00
2009-05-22;286,40
2009-05-23;288,90
2009-05-24;292,40
2009-05-25;292,20
2009-05-26;292,60
2009-05-27;288,30
