fecha;tmax
2009-04-28;303,40
2009-04-29;300,80
2009-04-30;302,70
2009-05-01;302,50
2009-05-02;299,10
2009-05-03;301,10
2009-05-04;296,30
2009-05-05;294,50
2009-05-06;297,80
2009-05-07;303,90
2009-05-08;296,10
2009-05-09;293,50
2009-05-10;295,40
2009-05-11;297,60
2009-05-12;297,00
2009-05-13;296,50
2009-05-14;295,50
2009-05-15;297,70
2009-05-16;300,00
2009-05-17;296,50
2009-05-18;293,20
2009-05-19;294,80
2009-05-20;295,40
2009-05-21;291,00
2009-05-22;287,90
2009-05-23;289,40
2009-05-24;293,50
2009-05-25;293,20
2009-05-26;294,30
2009-05-27;298,00
