fecha;hrmean
2009-04-28;48,62
2009-04-29;63,75
2009-04-30;61,88
2009-05-01;52,76
2009-05-02;44,91
2009-05-03;38,81
2009-05-04;55,43
2009-05-05;90,77
2009-05-06;69,39
2009-05-07;49,84
2009-05-08;61,80
2009-05-09;72,97
2009-05-10;74,63
2009-05-11;72,10
2009-05-12;72,70
2009-05-13;60,95
2009-05-14;50,75
2009-05-15;50,64
2009-05-16;51,48
2009-05-17;79,93
2009-05-18;88,86
2009-05-19;84,73
2009-05-20;76,95
2009-05-21;92,50
2009-05-22;94,83
2009-05-23;88,29
2009-05-24;83,84
2009-05-25;96,27
2009-05-26;63,38
2009-05-27;42,54
