fecha;hrmean
2009-04-28;52,11
2009-04-29;46,98
2009-04-30;42,76
2009-05-01;45,59
2009-05-02;40,45
2009-05-03;41,44
2009-05-04;83,15
2009-05-05;72,29
2009-05-06;72,88
2009-05-07;70,90
2009-05-08;95,45
2009-05-09;94,34
2009-05-10;94,44
2009-05-11;79,11
2009-05-12;67,02
2009-05-13;57,08
2009-05-14;49,98
2009-05-15;53,56
2009-05-16;73,19
2009-05-17;73,66
2009-05-18;71,66
2009-05-19;66,06
2009-05-20;94,19
2009-05-21;77,52
2009-05-22;86,92
2009-05-23;99,25
2009-05-24;85,54
2009-05-25;91,58
2009-05-26;95,05
2009-05-27;98,36
