fecha;radsup
2009-04-28;8,83
2009-04-29;2,35
2009-04-30;6,84
2009-05-01;1,63
2009-05-02;7,82
2009-05-03;1,83
2009-05-04;1,65
2009-05-05;11,76
2009-05-06;15,40
2009-05-07;15,32
2009-05-08;14,85
2009-05-09;10,70
2009-05-10;15,67
2009-05-11;16,01
2009-05-12;16,02
2009-05-13;15,82
2009-05-14;15,12
2009-05-15;2,00
2009-05-16;9,95
2009-05-17;11,76
2009-05-18;14,27
2009-05-19;12,98
2009-05-20;14,53
2009-05-21;14,87
2009-05-22;12,87
2009-05-23;14,36
2009-05-24;14,59
2009-05-25;9,82
2009-05-26;5,61
2009-05-27;2,71
