fecha;tmax
2009-04-28;304,10
2009-04-29;305,70
2009-04-30;302,80
2009-05-01;305,20
2009-05-02;298,60
2009-05-03;306,40
2009-05-04;299,30
2009-05-05;295,90
2009-05-06;300,20
2009-05-07;300,30
2009-05-08;301,90
2009-05-09;296,80
2009-05-10;294,00
2009-05-11;302,40
2009-05-12;300,30
2009-05-13;298,80
2009-05-14;297,70
2009-05-15;298,20
2009-05-16;299,90
2009-05-17;299,40
2009-05-18;302,00
2009-05-19;301,50
2009-05-20;302,60
2009-05-21;297,00
2009-05-22;294,90
2009-05-23;298,30
2009-05-24;299,30
2009-05-25;301,70
2009-05-26;296,30
2009-05-27;294,90
