fecha;hrmean
2009-04-28;49,09
2009-04-29;42,83
2009-04-30;40,58
2009-05-01;52,93
2009-05-02;50,28
2009-05-03;43,68
2009-05-04;78,24
2009-05-05;73,48
2009-05-06;56,84
2009-05-07;55,79
2009-05-08;60,64
2009-05-09;66,03
2009-05-10;63,09
2009-05-11;52,23
2009-05-12;51,14
2009-05-13;45,39
2009-05-14;46,96
2009-05-15;49,09
2009-05-16;54,91
2009-05-17;54,99
2009-05-18;49,48
2009-05-19;43,18
2009-05-20;47,78
2009-05-21;48,87
2009-05-22;46,91
2009-05-23;40,82
2009-05-24;33,45
2009-05-25;29,63
2009-05-26;37,59
2009-05-27;45,66
