fecha;tmax
2009-04-28;304,40
2009-04-29;305,50
2009-04-30;302,20
2009-05-01;302,70
2009-05-02;296,30
2009-05-03;298,20
2009-05-04;300,10
2009-05-05;295,20
2009-05-06;297,60
2009-05-07;296,50
2009-05-08;295,50
2009-05-09;289,60
2009-05-10;289,70
2009-05-11;289,70
2009-05-12;291,70
2009-05-13;295,00
2009-05-14;296,60
2009-05-15;299,00
2009-05-16;300,80
2009-05-17;298,60
2009-05-18;294,30
2009-05-19;302,90
2009-05-20;294,40
2009-05-21;293,90
2009-05-22;294,30
2009-05-23;294,60
2009-05-24;290,10
2009-05-25;289,20
2009-05-26;290,60
2009-05-27;294,30
