fecha;radsup
2003-03-24;14,60
2003-03-25;17,30
2003-03-26;19,04
2003-03-27;20,34
2003-03-28;17,75
2003-03-29;19,86
2003-03-30;17,07
2003-03-31;5,36
2003-04-01;11,24
2003-04-02;19,21
2003-04-03;19,03
2003-04-04;19,99
2003-04-05;18,25
2003-04-06;6,16
2003-04-07;19,04
2003-04-08;18,51
2003-04-09;6,52
2003-04-10;1,19
2003-04-11;3,39
2003-04-12;19,16
2003-04-13;17,69
2003-04-14;5,77
2003-04-15;7,26
2003-04-16;17,40
2003-04-17;18,24
2003-04-18;18,21
2003-04-19;15,05
2003-04-20;18,40
2003-04-21;17,70
2003-04-22;18,04
