fecha;tmin
2003-03-24;290,80
2003-03-25;291,90
2003-03-26;292,00
2003-03-27;293,20
2003-03-28;294,70
2003-03-29;295,50
2003-03-30;297,30
2003-03-31;293,20
2003-04-01;291,40
2003-04-02;289,80
2003-04-03;288,80
2003-04-04;291,00
2003-04-05;295,20
2003-04-06;294,00
2003-04-07;294,50
2003-04-08;293,40
2003-04-09;293,70
2003-04-10;289,80
2003-04-11;289,70
2003-04-12;290,70
2003-04-13;291,50
2003-04-14;292,30
2003-04-15;290,50
2003-04-16;293,60
2003-04-17;292,20
2003-04-18;292,00
2003-04-19;289,60
2003-04-20;286,30
2003-04-21;283,70
2003-04-22;286,70
