fecha;tmin
2003-03-24;290,80
2003-03-25;292,00
2003-03-26;291,90
2003-03-27;292,60
2003-03-28;294,80
2003-03-29;294,80
2003-03-30;295,20
2003-03-31;295,00
2003-04-01;292,10
2003-04-02;288,50
2003-04-03;285,40
2003-04-04;286,20
2003-04-05;289,90
2003-04-06;289,50
2003-04-07;291,80
2003-04-08;293,40
2003-04-09;294,10
2003-04-10;293,30
2003-04-11;289,60
2003-04-12;289,40
2003-04-13;286,30
2003-04-14;281,50
2003-04-15;282,00
2003-04-16;283,60
2003-04-17;289,20
2003-04-18;291,20
2003-04-19;290,80
2003-04-20;292,50
2003-04-21;290,40
2003-04-22;283,50
