fecha;tmax
2003-03-24;301,20
2003-03-25;302,90
2003-03-26;304,20
2003-03-27;305,50
2003-03-28;306,60
2003-03-29;307,40
2003-03-30;306,40
2003-03-31;301,50
2003-04-01;299,10
2003-04-02;298,40
2003-04-03;300,00
2003-04-04;299,70
2003-04-05;299,80
2003-04-06;300,30
2003-04-07;301,70
2003-04-08;300,80
2003-04-09;300,50
2003-04-10;301,30
2003-04-11;301,60
2003-04-12;301,00
2003-04-13;298,50
2003-04-14;295,60
2003-04-15;295,20
2003-04-16;292,50
2003-04-17;295,60
2003-04-18;298,30
2003-04-19;296,30
2003-04-20;295,90
2003-04-21;298,00
2003-04-22;297,40
