fecha;hrmean
2003-03-24;82,57
2003-03-25;75,25
2003-03-26;67,93
2003-03-27;64,41
2003-03-28;63,44
2003-03-29;70,95
2003-03-30;73,60
2003-03-31;96,35
2003-04-01;90,06
2003-04-02;77,64
2003-04-03;77,80
2003-04-04;75,44
2003-04-05;76,87
2003-04-06;75,82
2003-04-07;74,02
2003-04-08;72,62
2003-04-09;71,20
2003-04-10;78,91
2003-04-11;90,39
2003-04-12;78,02
2003-04-13;75,76
2003-04-14;68,10
2003-04-15;77,27
2003-04-16;81,75
2003-04-17;93,60
2003-04-18;98,34
2003-04-19;98,97
2003-04-20;98,09
2003-04-21;93,80
2003-04-22;87,13
