fecha;hrmean
2003-03-24;83,17
2003-03-25;78,92
2003-03-26;75,60
2003-03-27;71,87
2003-03-28;68,08
2003-03-29;65,99
2003-03-30;64,83
2003-03-31;88,70
2003-04-01;79,31
2003-04-02;76,46
2003-04-03;78,01
2003-04-04;72,94
2003-04-05;68,39
2003-04-06;88,84
2003-04-07;64,54
2003-04-08;62,15
2003-04-09;88,85
2003-04-10;97,90
2003-04-11;76,98
2003-04-12;67,14
2003-04-13;79,48
2003-04-14;85,89
2003-04-15;80,78
2003-04-16;68,51
2003-04-17;69,76
2003-04-18;70,97
2003-04-19;77,71
2003-04-20;75,36
2003-04-21;74,59
2003-04-22;73,22
