fecha;radsup
2003-03-24;15,72
2003-03-25;18,43
2003-03-26;20,75
2003-03-27;20,53
2003-03-28;20,06
2003-03-29;16,03
2003-03-30;9,34
2003-03-31;5,58
2003-04-01;4,49
2003-04-02;18,53
2003-04-03;19,55
2003-04-04;18,97
2003-04-05;16,29
2003-04-06;19,52
2003-04-07;19,85
2003-04-08;18,77
2003-04-09;3,69
2003-04-10;12,82
2003-04-11;6,74
2003-04-12;9,84
2003-04-13;17,93
2003-04-14;18,43
2003-04-15;17,94
2003-04-16;14,75
2003-04-17;9,83
2003-04-18;2,41
2003-04-19;4,06
2003-04-20;4,73
2003-04-21;7,44
2003-04-22;14,83
