fecha;tmin
2003-03-24;291,30
2003-03-25;293,40
2003-03-26;293,30
2003-03-27;295,20
2003-03-28;296,20
2003-03-29;296,20
2003-03-30;293,10
2003-03-31;292,10
2003-04-01;293,00
2003-04-02;292,90
2003-04-03;291,80
2003-04-04;294,70
2003-04-05;295,30
2003-04-06;292,80
2003-04-07;288,30
2003-04-08;289,20
2003-04-09;290,00
2003-04-10;289,50
2003-04-11;291,30
2003-04-12;292,40
2003-04-13;292,30
2003-04-14;288,80
2003-04-15;285,20
2003-04-16;284,30
2003-04-17;288,50
2003-04-18;285,40
2003-04-19;287,60
2003-04-20;292,10
2003-04-21;288,70
2003-04-22;289,90
