fecha;hrmean
2003-03-24;81,36
2003-03-25;75,67
2003-03-26;70,68
2003-03-27;66,17
2003-03-28;66,48
2003-03-29;59,06
2003-03-30;61,66
2003-03-31;93,50
2003-04-01;86,13
2003-04-02;84,40
2003-04-03;77,68
2003-04-04;76,14
2003-04-05;74,56
2003-04-06;73,97
2003-04-07;75,18
2003-04-08;70,50
2003-04-09;69,14
2003-04-10;70,48
2003-04-11;62,87
2003-04-12;66,33
2003-04-13;74,87
2003-04-14;91,21
2003-04-15;86,88
2003-04-16;97,49
2003-04-17;92,43
2003-04-18;83,03
2003-04-19;82,56
2003-04-20;83,94
2003-04-21;95,74
2003-04-22;92,58
