fecha;tmin
2003-03-24;291,40
2003-03-25;291,60
2003-03-26;292,20
2003-03-27;293,00
2003-03-28;295,40
2003-03-29;296,00
2003-03-30;292,80
2003-03-31;288,20
2003-04-01;287,80
2003-04-02;287,40
2003-04-03;286,00
2003-04-04;286,40
2003-04-05;290,30
2003-04-06;290,90
2003-04-07;293,70
2003-04-08;285,70
2003-04-09;284,10
2003-04-10;286,30
2003-04-11;287,60
2003-04-12;286,60
2003-04-13;285,90
2003-04-14;284,20
2003-04-15;287,30
2003-04-16;287,10
2003-04-17;288,60
2003-04-18;287,90
2003-04-19;286,00
2003-04-20;288,60
2003-04-21;290,10
2003-04-22;293,80
