fecha;tmax
2008-12-03;301,20
2008-12-04;302,90
2008-12-05;306,80
2008-12-06;307,40
2008-12-07;308,40
2008-12-08;314,10
2008-12-09;309,30
2008-12-10;307,80
2008-12-11;306,40
2008-12-12;309,10
2008-12-13;310,10
2008-12-14;311,00
2008-12-15;312,50
2008-12-16;319,30
2008-12-17;317,50
2008-12-18;315,30
2008-12-19;314,80
2008-12-20;313,70
2008-12-21;313,60
2008-12-22;313,90
2008-12-23;314,40
2008-12-24;302,20
2008-12-25;309,30
2008-12-26;312,30
2008-12-27;308,90
2008-12-28;310,70
2008-12-29;311,30
2008-12-30;304,60
2008-12-31;299,90
2009-01-01;305,40
