fecha;tmax
2008-12-03;301,40
2008-12-04;303,20
2008-12-05;305,60
2008-12-06;307,20
2008-12-07;308,00
2008-12-08;315,50
2008-12-09;309,40
2008-12-10;307,70
2008-12-11;306,80
2008-12-12;310,60
2008-12-13;311,50
2008-12-14;312,40
2008-12-15;311,70
2008-12-16;310,30
2008-12-17;312,30
2008-12-18;303,70
2008-12-19;308,90
2008-12-20;307,90
2008-12-21;308,50
2008-12-22;310,70
2008-12-23;311,40
2008-12-24;314,90
2008-12-25;315,00
2008-12-26;314,00
2008-12-27;316,20
2008-12-28;309,90
2008-12-29;312,20
2008-12-30;312,80
2008-12-31;314,10
2009-01-01;309,30
