fecha;radsup
2008-12-03;29,44
2008-12-04;27,72
2008-12-05;29,63
2008-12-06;29,64
2008-12-07;29,99
2008-12-08;29,28
2008-12-09;9,32
2008-12-10;22,92
2008-12-11;29,74
2008-12-12;28,03
2008-12-13;28,88
2008-12-14;27,88
2008-12-15;16,42
2008-12-16;26,39
2008-12-17;15,45
2008-12-18;20,72
2008-12-19;27,10
2008-12-20;27,94
2008-12-21;26,66
2008-12-22;28,91
2008-12-23;26,65
2008-12-24;26,60
2008-12-25;20,07
2008-12-26;17,03
2008-12-27;13,81
2008-12-28;21,71
2008-12-29;24,06
2008-12-30;13,87
2008-12-31;24,30
2009-01-01;28,46
