fecha;radsup
2008-12-03;29,58
2008-12-04;27,74
2008-12-05;29,55
2008-12-06;29,66
2008-12-07;30,05
2008-12-08;29,31
2008-12-09;17,69
2008-12-10;27,53
2008-12-11;28,75
2008-12-12;27,96
2008-12-13;27,68
2008-12-14;15,23
2008-12-15;4,95
2008-12-16;23,19
2008-12-17;23,06
2008-12-18;18,92
2008-12-19;16,74
2008-12-20;17,95
2008-12-21;16,16
2008-12-22;19,40
2008-12-23;27,68
2008-12-24;29,68
2008-12-25;29,23
2008-12-26;25,83
2008-12-27;26,19
2008-12-28;11,64
2008-12-29;12,64
2008-12-30;29,08
2008-12-31;29,03
2009-01-01;28,75
