fecha;radsup
2008-12-03;29,68
2008-12-04;28,84
2008-12-05;29,64
2008-12-06;29,76
2008-12-07;29,90
2008-12-08;28,50
2008-12-09;28,30
2008-12-10;6,20
2008-12-11;11,98
2008-12-12;16,89
2008-12-13;27,88
2008-12-14;13,81
2008-12-15;10,80
2008-12-16;16,52
2008-12-17;27,10
2008-12-18;22,98
2008-12-19;20,35
2008-12-20;19,93
2008-12-21;20,98
2008-12-22;17,56
2008-12-23;19,03
2008-12-24;10,86
2008-12-25;17,12
2008-12-26;28,34
2008-12-27;29,70
2008-12-28;28,71
2008-12-29;23,03
2008-12-30;29,18
2008-12-31;25,49
2009-01-01;21,81
