fecha;radsup
2008-12-03;29,54
2008-12-04;29,88
2008-12-05;29,58
2008-12-06;29,82
2008-12-07;29,74
2008-12-08;14,03
2008-12-09;12,69
2008-12-10;29,22
2008-12-11;30,00
2008-12-12;30,16
2008-12-13;29,55
2008-12-14;29,00
2008-12-15;26,51
2008-12-16;20,13
2008-12-17;3,36
2008-12-18;29,25
2008-12-19;29,90
2008-12-20;29,98
2008-12-21;29,65
2008-12-22;28,93
2008-12-23;29,11
2008-12-24;28,76
2008-12-25;29,14
2008-12-26;28,86
2008-12-27;23,89
2008-12-28;5,87
2008-12-29;21,36
2008-12-30;26,55
2008-12-31;28,92
2009-01-01;28,49
