fecha;radsup
2008-12-03;29,11
2008-12-04;28,40
2008-12-05;29,48
2008-12-06;29,89
2008-12-07;30,02
2008-12-08;29,53
2008-12-09;18,38
2008-12-10;4,22
2008-12-11;29,10
2008-12-12;29,67
2008-12-13;29,71
2008-12-14;30,21
2008-12-15;30,26
2008-12-16;29,59
2008-12-17;24,13
2008-12-18;23,40
2008-12-19;16,39
2008-12-20;22,83
2008-12-21;30,27
2008-12-22;30,28
2008-12-23;29,54
2008-12-24;3,97
2008-12-25;23,16
2008-12-26;29,18
2008-12-27;27,73
2008-12-28;8,22
2008-12-29;6,38
2008-12-30;24,18
2008-12-31;28,16
2009-01-01;28,69
