fecha;tmin
2003-01-20;296,40
2003-01-21;295,50
2003-01-22;293,60
2003-01-23;295,00
2003-01-24;289,20
2003-01-25;289,30
2003-01-26;290,70
2003-01-27;289,90
2003-01-28;292,20
2003-01-29;294,50
2003-01-30;293,60
2003-01-31;295,20
2003-02-01;296,80
2003-02-02;297,70
2003-02-03;298,90
2003-02-04;300,20
2003-02-05;297,50
2003-02-06;294,00
2003-02-07;294,00
2003-02-08;293,90
2003-02-09;296,20
2003-02-10;295,60
2003-02-11;295,60
2003-02-12;295,20
2003-02-13;295,40
2003-02-14;295,20
2003-02-15;294,90
2003-02-16;296,30
2003-02-17;294,80
2003-02-18;294,50
