fecha;tmax
2003-01-20;305,20
2003-01-21;299,90
2003-01-22;306,60
2003-01-23;299,40
2003-01-24;299,30
2003-01-25;302,70
2003-01-26;305,30
2003-01-27;305,00
2003-01-28;304,80
2003-01-29;307,40
2003-01-30;307,90
2003-01-31;308,20
2003-02-01;309,50
2003-02-02;309,20
2003-02-03;306,70
2003-02-04;305,50
2003-02-05;299,70
2003-02-06;304,70
2003-02-07;306,80
2003-02-08;308,30
2003-02-09;309,70
2003-02-10;307,20
2003-02-11;302,90
2003-02-12;299,50
2003-02-13;306,30
2003-02-14;307,10
2003-02-15;310,60
2003-02-16;311,00
2003-02-17;311,90
2003-02-18;311,30
