fecha;tmax
2003-01-20;300,20
2003-01-21;301,20
2003-01-22;302,80
2003-01-23;305,60
2003-01-24;299,00
2003-01-25;297,60
2003-01-26;302,40
2003-01-27;305,20
2003-01-28;305,00
2003-01-29;306,90
2003-01-30;309,50
2003-01-31;308,80
2003-02-01;308,90
2003-02-02;310,20
2003-02-03;310,90
2003-02-04;311,10
2003-02-05;310,10
2003-02-06;310,10
2003-02-07;311,70
2003-02-08;310,20
2003-02-09;310,60
2003-02-10;308,40
2003-02-11;302,40
2003-02-12;302,20
2003-02-13;306,30
2003-02-14;308,30
2003-02-15;309,60
2003-02-16;303,50
2003-02-17;298,90
2003-02-18;294,50
