fecha;radsup
2003-01-20;16,98
2003-01-21;5,22
2003-01-22;26,58
2003-01-23;10,41
2003-01-24;12,03
2003-01-25;6,15
2003-01-26;16,02
2003-01-27;16,79
2003-01-28;26,04
2003-01-29;10,90
2003-01-30;24,76
2003-01-31;26,55
2003-02-01;24,77
2003-02-02;14,89
2003-02-03;9,41
2003-02-04;2,46
2003-02-05;6,97
2003-02-06;8,23
2003-02-07;15,40
2003-02-08;26,14
2003-02-09;26,18
2003-02-10;25,50
2003-02-11;26,78
2003-02-12;25,68
2003-02-13;25,16
2003-02-14;20,13
2003-02-15;12,05
2003-02-16;8,95
2003-02-17;18,79
2003-02-18;25,69
