fecha;tmin
2003-01-20;296,30
2003-01-21;296,10
2003-01-22;295,00
2003-01-23;293,80
2003-01-24;289,30
2003-01-25;287,00
2003-01-26;289,90
2003-01-27;293,80
2003-01-28;294,90
2003-01-29;293,80
2003-01-30;292,90
2003-01-31;294,50
2003-02-01;297,50
2003-02-02;299,90
2003-02-03;299,30
2003-02-04;296,90
2003-02-05;297,00
2003-02-06;300,40
2003-02-07;287,10
2003-02-08;287,20
2003-02-09;290,70
2003-02-10;292,30
2003-02-11;294,20
2003-02-12;295,40
2003-02-13;295,40
2003-02-14;295,30
2003-02-15;294,50
2003-02-16;293,70
2003-02-17;291,50
2003-02-18;292,20
