fecha;tmax
2003-01-20;307,50
2003-01-21;306,40
2003-01-22;301,50
2003-01-23;305,70
2003-01-24;305,40
2003-01-25;308,20
2003-01-26;307,40
2003-01-27;303,90
2003-01-28;306,90
2003-01-29;308,10
2003-01-30;309,10
2003-01-31;309,80
2003-02-01;309,40
2003-02-02;310,30
2003-02-03;309,00
2003-02-04;310,20
2003-02-05;310,00
2003-02-06;309,40
2003-02-07;308,90
2003-02-08;308,20
2003-02-09;309,90
2003-02-10;311,90
2003-02-11;312,80
2003-02-12;312,80
2003-02-13;307,50
2003-02-14;309,60
2003-02-15;305,70
2003-02-16;311,80
2003-02-17;311,80
2003-02-18;301,20
