fecha;hrmean
2009-01-28;40,71
2009-01-29;41,13
2009-01-30;42,85
2009-01-31;36,00
2009-02-01;32,29
2009-02-02;32,51
2009-02-03;38,69
2009-02-04;38,08
2009-02-05;34,74
2009-02-06;30,35
2009-02-07;34,57
2009-02-08;82,06
2009-02-09;91,60
2009-02-10;73,14
2009-02-11;74,10
2009-02-12;50,02
2009-02-13;72,09
2009-02-14;63,00
2009-02-15;63,68
2009-02-16;61,28
2009-02-17;58,69
2009-02-18;85,47
2009-02-19;85,35
2009-02-20;78,37
2009-02-21;68,17
2009-02-22;52,24
2009-02-23;47,57
2009-02-24;95,82
2009-02-25;78,15
2009-02-26;76,51
