fecha;hrmean
2009-01-28;44,92
2009-01-29;47,52
2009-01-30;40,23
2009-01-31;34,03
2009-02-01;45,45
2009-02-02;79,68
2009-02-03;91,96
2009-02-04;77,84
2009-02-05;84,48
2009-02-06;79,89
2009-02-07;82,73
2009-02-08;91,02
2009-02-09;90,34
2009-02-10;74,55
2009-02-11;78,24
2009-02-12;74,88
2009-02-13;59,40
2009-02-14;58,05
2009-02-15;49,75
2009-02-16;48,77
2009-02-17;51,35
2009-02-18;55,86
2009-02-19;53,22
2009-02-20;59,21
2009-02-21;83,07
2009-02-22;79,96
2009-02-23;52,82
2009-02-24;57,39
2009-02-25;98,56
2009-02-26;80,36
