fecha;hrmean
2009-01-28;44,12
2009-01-29;42,01
2009-01-30;44,75
2009-01-31;36,81
2009-02-01;36,01
2009-02-02;45,30
2009-02-03;88,40
2009-02-04;85,61
2009-02-05;62,69
2009-02-06;57,59
2009-02-07;55,80
2009-02-08;54,91
2009-02-09;52,66
2009-02-10;32,60
2009-02-11;35,31
2009-02-12;38,11
2009-02-13;40,79
2009-02-14;70,87
2009-02-15;98,72
2009-02-16;92,19
2009-02-17;81,09
2009-02-18;63,09
2009-02-19;60,47
2009-02-20;54,46
2009-02-21;52,97
2009-02-22;54,05
2009-02-23;55,05
2009-02-24;70,55
2009-02-25;49,85
2009-02-26;50,80
