fecha;radsup
2009-01-28;24,42
2009-01-29;26,87
2009-01-30;26,76
2009-01-31;26,05
2009-02-01;17,85
2009-02-02;6,79
2009-02-03;4,26
2009-02-04;11,61
2009-02-05;20,65
2009-02-06;20,98
2009-02-07;20,58
2009-02-08;12,53
2009-02-09;22,01
2009-02-10;26,31
2009-02-11;24,85
2009-02-12;4,03
2009-02-13;11,34
2009-02-14;11,76
2009-02-15;10,66
2009-02-16;8,73
2009-02-17;13,65
2009-02-18;15,77
2009-02-19;23,56
2009-02-20;20,94
2009-02-21;8,76
2009-02-22;4,47
2009-02-23;22,76
2009-02-24;4,25
2009-02-25;12,57
2009-02-26;22,49
