fecha;tmax
2009-01-28;309,40
2009-01-29;311,50
2009-01-30;312,00
2009-01-31;312,50
2009-02-01;305,60
2009-02-02;299,60
2009-02-03;303,30
2009-02-04;305,50
2009-02-05;300,20
2009-02-06;301,40
2009-02-07;299,40
2009-02-08;302,90
2009-02-09;304,70
2009-02-10;305,50
2009-02-11;305,30
2009-02-12;300,10
2009-02-13;296,40
2009-02-14;303,80
2009-02-15;307,40
2009-02-16;301,30
2009-02-17;303,80
2009-02-18;305,30
2009-02-19;304,80
2009-02-20;307,20
2009-02-21;307,60
2009-02-22;302,20
2009-02-23;299,50
2009-02-24;299,20
2009-02-25;301,40
2009-02-26;302,30
