fecha;velviento
2009-01-28;2,67
2009-01-29;2,03
2009-01-30;1,73
2009-01-31;2,93
2009-02-01;3,34
2009-02-02;4,15
2009-02-03;2,26
2009-02-04;3,15
2009-02-05;2,29
2009-02-06;3,00
2009-02-07;2,82
2009-02-08;3,60
2009-02-09;4,96
2009-02-10;4,14
2009-02-11;1,61
2009-02-12;1,38
2009-02-13;1,99
2009-02-14;2,09
2009-02-15;2,05
2009-02-16;2,64
2009-02-17;1,58
2009-02-18;1,99
2009-02-19;3,08
2009-02-20;4,19
2009-02-21;2,12
2009-02-22;2,43
2009-02-23;2,85
2009-02-24;2,89
2009-02-25;1,72
2009-02-26;2,22
