fecha;tmax
2009-01-28;311,10
2009-01-29;310,30
2009-01-30;314,10
2009-01-31;314,60
2009-02-01;313,60
2009-02-02;313,50
2009-02-03;310,70
2009-02-04;313,30
2009-02-05;313,70
2009-02-06;315,10
2009-02-07;313,90
2009-02-08;306,50
2009-02-09;302,50
2009-02-10;308,50
2009-02-11;309,60
2009-02-12;312,70
2009-02-13;306,30
2009-02-14;303,70
2009-02-15;308,40
2009-02-16;311,30
2009-02-17;313,50
2009-02-18;306,10
2009-02-19;304,40
2009-02-20;306,20
2009-02-21;307,20
2009-02-22;311,10
2009-02-23;311,60
2009-02-24;303,20
2009-02-25;304,30
2009-02-26;304,50
