fecha;hrmean
2009-01-28;39,90
2009-01-29;44,33
2009-01-30;48,07
2009-01-31;39,77
2009-02-01;34,14
2009-02-02;42,05
2009-02-03;90,90
2009-02-04;87,31
2009-02-05;93,90
2009-02-06;77,25
2009-02-07;60,93
2009-02-08;83,45
2009-02-09;62,96
2009-02-10;74,25
2009-02-11;85,41
2009-02-12;85,62
2009-02-13;93,16
2009-02-14;82,01
2009-02-15;72,20
2009-02-16;78,72
2009-02-17;72,83
2009-02-18;61,16
2009-02-19;51,74
2009-02-20;51,16
2009-02-21;49,71
2009-02-22;65,42
2009-02-23;61,97
2009-02-24;54,00
2009-02-25;47,41
2009-02-26;74,69
