fecha;tmax
2009-01-28;311,20
2009-01-29;310,00
2009-01-30;312,00
2009-01-31;312,60
2009-02-01;311,60
2009-02-02;309,70
2009-02-03;304,40
2009-02-04;310,50
2009-02-05;300,90
2009-02-06;305,50
2009-02-07;301,40
2009-02-08;302,80
2009-02-09;301,00
2009-02-10;304,70
2009-02-11;306,70
2009-02-12;304,30
2009-02-13;298,60
2009-02-14;303,50
2009-02-15;305,40
2009-02-16;300,30
2009-02-17;296,70
2009-02-18;296,30
2009-02-19;300,60
2009-02-20;305,70
2009-02-21;307,00
2009-02-22;309,60
2009-02-23;308,70
2009-02-24;309,20
2009-02-25;307,80
2009-02-26;308,10
