fecha;hrmean
2009-01-28;42,23
2009-01-29;46,59
2009-01-30;39,76
2009-01-31;33,43
2009-02-01;37,43
2009-02-02;83,73
2009-02-03;83,20
2009-02-04;88,22
2009-02-05;97,96
2009-02-06;72,72
2009-02-07;87,00
2009-02-08;68,04
2009-02-09;59,01
2009-02-10;56,92
2009-02-11;56,19
2009-02-12;54,70
2009-02-13;41,10
2009-02-14;41,78
2009-02-15;58,91
2009-02-16;91,14
2009-02-17;75,07
2009-02-18;60,33
2009-02-19;94,24
2009-02-20;95,48
2009-02-21;88,29
2009-02-22;90,47
2009-02-23;90,72
2009-02-24;91,58
2009-02-25;87,18
2009-02-26;88,10
