fecha;radsup
2009-01-28;4,35
2009-01-29;27,84
2009-01-30;27,77
2009-01-31;27,93
2009-02-01;7,00
2009-02-02;12,84
2009-02-03;8,58
2009-02-04;16,02
2009-02-05;23,50
2009-02-06;12,45
2009-02-07;18,19
2009-02-08;14,08
2009-02-09;5,77
2009-02-10;22,40
2009-02-11;20,28
2009-02-12;19,57
2009-02-13;20,05
2009-02-14;25,69
2009-02-15;25,20
2009-02-16;19,38
2009-02-17;15,28
2009-02-18;14,29
2009-02-19;13,84
2009-02-20;25,33
2009-02-21;18,88
2009-02-22;15,42
2009-02-23;19,75
2009-02-24;12,06
2009-02-25;24,55
2009-02-26;24,72
