fecha;hrmean
2009-01-28;62,67
2009-01-29;52,51
2009-01-30;43,31
2009-01-31;36,22
2009-02-01;36,19
2009-02-02;61,34
2009-02-03;97,87
2009-02-04;96,11
2009-02-05;98,29
2009-02-06;98,68
2009-02-07;96,57
2009-02-08;86,83
2009-02-09;84,42
2009-02-10;78,45
2009-02-11;64,12
2009-02-12;73,76
2009-02-13;72,99
2009-02-14;87,94
2009-02-15;96,35
2009-02-16;96,49
2009-02-17;89,01
2009-02-18;82,89
2009-02-19;70,36
2009-02-20;69,57
2009-02-21;72,18
2009-02-22;77,39
2009-02-23;84,84
2009-02-24;83,14
2009-02-25;68,94
2009-02-26;67,14
