fecha;hrmean
2009-01-28;66,35
2009-01-29;52,98
2009-01-30;44,45
2009-01-31;38,53
2009-02-01;80,81
2009-02-02;87,84
2009-02-03;69,22
2009-02-04;79,51
2009-02-05;70,12
2009-02-06;63,23
2009-02-07;49,64
2009-02-08;84,32
2009-02-09;88,47
2009-02-10;86,53
2009-02-11;90,95
2009-02-12;100,15
2009-02-13;96,84
2009-02-14;85,27
2009-02-15;79,89
2009-02-16;81,51
2009-02-17;79,12
2009-02-18;73,67
2009-02-19;73,19
2009-02-20;69,22
2009-02-21;65,37
2009-02-22;68,18
2009-02-23;66,95
2009-02-24;67,53
2009-02-25;67,35
2009-02-26;59,70
