fecha;hrmean
2009-01-28;61,19
2009-01-29;52,47
2009-01-30;34,58
2009-01-31;27,73
2009-02-01;29,58
2009-02-02;44,64
2009-02-03;62,85
2009-02-04;97,36
2009-02-05;75,71
2009-02-06;84,97
2009-02-07;70,74
2009-02-08;76,37
2009-02-09;87,20
2009-02-10;81,23
2009-02-11;91,65
2009-02-12;82,92
2009-02-13;73,94
2009-02-14;62,02
2009-02-15;57,03
2009-02-16;50,78
2009-02-17;75,24
2009-02-18;94,78
2009-02-19;94,55
2009-02-20;66,99
2009-02-21;60,79
2009-02-22;57,11
2009-02-23;45,67
2009-02-24;49,35
2009-02-25;48,19
2009-02-26;44,72
