fecha;radsup
2009-01-28;13,52
2009-01-29;20,63
2009-01-30;26,72
2009-01-31;20,98
2009-02-01;15,34
2009-02-02;20,93
2009-02-03;15,66
2009-02-04;4,78
2009-02-05;22,42
2009-02-06;26,85
2009-02-07;18,12
2009-02-08;25,19
2009-02-09;19,52
2009-02-10;19,76
2009-02-11;14,75
2009-02-12;12,09
2009-02-13;20,29
2009-02-14;8,60
2009-02-15;18,43
2009-02-16;18,68
2009-02-17;20,65
2009-02-18;21,36
2009-02-19;26,35
2009-02-20;26,12
2009-02-21;25,73
2009-02-22;24,46
2009-02-23;9,08
2009-02-24;24,41
2009-02-25;26,01
2009-02-26;25,21
