fecha;tmax
2008-12-22;315,50
2008-12-23;308,10
2008-12-24;308,40
2008-12-25;311,10
2008-12-26;311,90
2008-12-27;309,20
2008-12-28;309,80
2008-12-29;308,00
2008-12-30;308,80
2008-12-31;309,90
2009-01-01;303,50
2009-01-02;302,70
2009-01-03;308,30
2009-01-04;305,40
2009-01-05;310,10
2009-01-06;311,40
2009-01-07;305,90
2009-01-08;309,80
2009-01-09;311,20
2009-01-10;312,00
2009-01-11;313,20
2009-01-12;314,30
2009-01-13;314,10
2009-01-14;307,00
2009-01-15;301,00
2009-01-16;303,80
2009-01-17;306,40
2009-01-18;302,40
2009-01-19;300,90
2009-01-20;309,10
