fecha;radsup
2008-12-22;20,24
2008-12-23;7,70
2008-12-24;24,67
2008-12-25;28,38
2008-12-26;28,34
2008-12-27;27,00
2008-12-28;29,19
2008-12-29;29,61
2008-12-30;14,72
2008-12-31;14,00
2009-01-01;2,24
2009-01-02;23,01
2009-01-03;30,06
2009-01-04;30,17
2009-01-05;28,44
2009-01-06;21,27
2009-01-07;25,19
2009-01-08;28,14
2009-01-09;28,70
2009-01-10;27,26
2009-01-11;13,60
2009-01-12;12,05
2009-01-13;9,30
2009-01-14;18,90
2009-01-15;28,82
2009-01-16;29,03
2009-01-17;27,99
2009-01-18;25,10
2009-01-19;21,76
2009-01-20;10,20
