fecha;tmin
2008-12-22;302,40
2008-12-23;296,40
2008-12-24;296,10
2008-12-25;296,90
2008-12-26;294,60
2008-12-27;295,40
2008-12-28;294,00
2008-12-29;300,00
2008-12-30;297,50
2008-12-31;298,20
2009-01-01;295,20
2009-01-02;295,00
2009-01-03;297,70
2009-01-04;294,80
2009-01-05;291,50
2009-01-06;292,80
2009-01-07;291,60
2009-01-08;296,30
2009-01-09;296,60
2009-01-10;295,20
2009-01-11;294,90
2009-01-12;296,90
2009-01-13;298,30
2009-01-14;291,00
2009-01-15;289,60
2009-01-16;293,10
2009-01-17;292,20
2009-01-18;291,40
2009-01-19;293,30
2009-01-20;295,00
