fecha;tmin
2008-12-22;301,30
2008-12-23;301,30
2008-12-24;296,60
2008-12-25;298,00
2008-12-26;296,80
2008-12-27;298,80
2008-12-28;295,00
2008-12-29;293,10
2008-12-30;297,60
2008-12-31;296,70
2009-01-01;286,40
2009-01-02;286,20
2009-01-03;286,00
2009-01-04;288,00
2009-01-05;291,20
2009-01-06;294,80
2009-01-07;296,10
2009-01-08;296,10
2009-01-09;292,80
2009-01-10;294,40
2009-01-11;299,30
2009-01-12;296,60
2009-01-13;291,90
2009-01-14;289,30
2009-01-15;286,90
2009-01-16;292,00
2009-01-17;294,20
2009-01-18;298,30
2009-01-19;299,40
2009-01-20;295,50
