fecha;tmax
2008-12-22;313,40
2008-12-23;305,10
2008-12-24;305,50
2008-12-25;308,90
2008-12-26;309,00
2008-12-27;308,70
2008-12-28;309,80
2008-12-29;308,80
2008-12-30;310,20
2008-12-31;301,80
2009-01-01;298,80
2009-01-02;301,70
2009-01-03;310,90
2009-01-04;311,70
2009-01-05;308,60
2009-01-06;314,40
2009-01-07;305,70
2009-01-08;301,20
2009-01-09;305,00
2009-01-10;305,90
2009-01-11;309,40
2009-01-12;309,80
2009-01-13;303,20
2009-01-14;304,90
2009-01-15;307,40
2009-01-16;310,90
2009-01-17;309,80
2009-01-18;309,20
2009-01-19;311,60
2009-01-20;310,40
